"mean_k","filing_year","Ctry_code"
14.2351080965531,1986.79933110368,"Germany"
12.8125182722801,1986.79933110368,"Switzerland"
14.8934372272353,1986.79933110368,"United States"
0,1986.79933110368,"China"
19.6285349505734,1986.90301003344,"Japan"
14.2375331389542,1986.90301003344,"Germany"
12.8057225403571,1986.90301003344,"Switzerland"
14.9019500533007,1986.90301003344,"United States"
0,1986.90301003344,"China"
19.6410788891485,1987.00668896321,"Japan"
14.241139915289,1987.00668896321,"Germany"
12.7991148513371,1987.00668896321,"Switzerland"
14.9104088605474,1987.00668896321,"United States"
0,1987.00668896321,"China"
19.6709049220844,1987.11036789298,"Japan"
14.2618818336627,1987.11036789298,"Germany"
12.7952337844096,1987.11036789298,"Switzerland"
14.9180843949231,1987.11036789298,"United States"
0,1987.11036789298,"China"
19.7007309550203,1987.21404682274,"Japan"
14.2826237520364,1987.21404682274,"Germany"
12.7913527174822,1987.21404682274,"Switzerland"
14.9257599292988,1987.21404682274,"United States"
0,1987.21404682274,"China"
19.7305569879561,1987.31772575251,"Japan"
14.3033656704102,1987.31772575251,"Germany"
12.7874716505547,1987.31772575251,"Switzerland"
14.9334354636745,1987.31772575251,"United States"
0,1987.31772575251,"China"
19.760383020892,1987.42140468227,"Japan"
14.3241075887839,1987.42140468227,"Germany"
12.7835905836272,1987.42140468227,"Switzerland"
14.9411109980503,1987.42140468227,"United States"
0,1987.42140468227,"China"
19.7902090538279,1987.52508361204,"Japan"
14.3448495071576,1987.52508361204,"Germany"
12.7797095166998,1987.52508361204,"Switzerland"
14.948786532426,1987.52508361204,"United States"
0,1987.52508361204,"China"
19.8200350867638,1987.62876254181,"Japan"
14.3655914255313,1987.62876254181,"Germany"
12.7758284497723,1987.62876254181,"Switzerland"
14.9564620668017,1987.62876254181,"United States"
0,1987.62876254181,"China"
19.8498611196996,1987.73244147157,"Japan"
14.3863333439051,1987.73244147157,"Germany"
12.7719473828449,1987.73244147157,"Switzerland"
14.9641376011775,1987.73244147157,"United States"
0,1987.73244147157,"China"
19.8796871526355,1987.83612040134,"Japan"
14.4070752622788,1987.83612040134,"Germany"
12.7680663159174,1987.83612040134,"Switzerland"
14.9718131355532,1987.83612040134,"United States"
0,1987.83612040134,"China"
19.9095131855714,1987.9397993311,"Japan"
14.4278171806525,1987.9397993311,"Germany"
12.76418524899,1987.9397993311,"Switzerland"
14.9794886699289,1987.9397993311,"United States"
0,1987.9397993311,"China"
19.9425473398814,1988.04347826087,"Japan"
14.4445190193149,1988.04347826087,"Germany"
12.7649792278624,1988.04347826087,"Switzerland"
14.992749194706,1988.04347826087,"United States"
0,1988.04347826087,"China"
19.9800235084017,1988.14715719064,"Japan"
14.455626901454,1988.14715719064,"Germany"
12.7722463470732,1988.14715719064,"Switzerland"
15.0137427831158,1988.14715719064,"United States"
0,1988.14715719064,"China"
20.017499676922,1988.2508361204,"Japan"
14.4667347835931,1988.2508361204,"Germany"
12.779513466284,1988.2508361204,"Switzerland"
15.0347363715256,1988.2508361204,"United States"
0,1988.2508361204,"China"
20.0549758454423,1988.35451505017,"Japan"
14.4778426657322,1988.35451505017,"Germany"
12.7867805854948,1988.35451505017,"Switzerland"
15.0557299599354,1988.35451505017,"United States"
0,1988.35451505017,"China"
20.0924520139627,1988.45819397993,"Japan"
14.4889505478713,1988.45819397993,"Germany"
12.7940477047056,1988.45819397993,"Switzerland"
15.0767235483452,1988.45819397993,"United States"
0,1988.45819397993,"China"
20.129928182483,1988.5618729097,"Japan"
14.5000584300104,1988.5618729097,"Germany"
12.8013148239164,1988.5618729097,"Switzerland"
15.097717136755,1988.5618729097,"United States"
0,1988.5618729097,"China"
20.1674043510033,1988.66555183946,"Japan"
14.5111663121495,1988.66555183946,"Germany"
12.8085819431272,1988.66555183946,"Switzerland"
15.1187107251647,1988.66555183946,"United States"
0,1988.66555183946,"China"
20.2048805195236,1988.76923076923,"Japan"
14.5222741942886,1988.76923076923,"Germany"
12.815849062338,1988.76923076923,"Switzerland"
15.1397043135745,1988.76923076923,"United States"
0,1988.76923076923,"China"
20.2423566880439,1988.872909699,"Japan"
14.5333820764276,1988.872909699,"Germany"
12.8231161815488,1988.872909699,"Switzerland"
15.1606979019843,1988.872909699,"United States"
0,1988.872909699,"China"
20.2798328565643,1988.97658862876,"Japan"
14.5444899585667,1988.97658862876,"Germany"
12.8303833007596,1988.97658862876,"Switzerland"
15.1816914903941,1988.97658862876,"United States"
0,1988.97658862876,"China"
20.3300881574698,1989.08026755853,"Japan"
14.5625307653033,1989.08026755853,"Germany"
12.8364228156834,1989.08026755853,"Switzerland"
15.2089135413818,1989.08026755853,"United States"
0,1989.08026755853,"China"
20.3840707053211,1989.18394648829,"Japan"
14.5825936750476,1989.18394648829,"Germany"
12.8421042793569,1989.18394648829,"Switzerland"
15.2379522272879,1989.18394648829,"United States"
0,1989.18394648829,"China"
20.4380532531723,1989.28762541806,"Japan"
14.6026565847918,1989.28762541806,"Germany"
12.8477857430303,1989.28762541806,"Switzerland"
15.2669909131941,1989.28762541806,"United States"
0,1989.28762541806,"China"
20.4920358010236,1989.39130434783,"Japan"
14.622719494536,1989.39130434783,"Germany"
12.8534672067038,1989.39130434783,"Switzerland"
15.2960295991003,1989.39130434783,"United States"
0,1989.39130434783,"China"
20.5460183488748,1989.49498327759,"Japan"
14.6427824042803,1989.49498327759,"Germany"
12.8591486703773,1989.49498327759,"Switzerland"
15.3250682850065,1989.49498327759,"United States"
0,1989.49498327759,"China"
20.6000008967261,1989.59866220736,"Japan"
14.6628453140245,1989.59866220736,"Germany"
12.8648301340507,1989.59866220736,"Switzerland"
15.3541069709127,1989.59866220736,"United States"
0,1989.59866220736,"China"
20.6539834445774,1989.70234113712,"Japan"
14.6829082237687,1989.70234113712,"Germany"
12.8705115977242,1989.70234113712,"Switzerland"
15.3831456568189,1989.70234113712,"United States"
0,1989.70234113712,"China"
20.7079659924286,1989.80602006689,"Japan"
14.702971133513,1989.80602006689,"Germany"
12.8761930613977,1989.80602006689,"Switzerland"
15.4121843427251,1989.80602006689,"United States"
0,1989.80602006689,"China"
20.7619485402799,1989.90969899666,"Japan"
14.7230340432572,1989.90969899666,"Germany"
12.8818745250711,1989.90969899666,"Switzerland"
15.4412230286313,1989.90969899666,"United States"
0,1989.90969899666,"China"
20.818881291172,1990.01337792642,"Japan"
14.7448180472509,1990.01337792642,"Germany"
12.8883817683283,1990.01337792642,"Switzerland"
15.4719069128245,1990.01337792642,"United States"
13.2459537563022,1990.01337792642,"China"
20.8957279125898,1990.11705685619,"Japan"
14.7782194374289,1990.11705685619,"Germany"
12.9004630237753,1990.11705685619,"Switzerland"
15.5136958854546,1990.11705685619,"United States"
13.2727651136027,1990.11705685619,"China"
20.9725745340077,1990.22073578595,"Japan"
14.8116208276069,1990.22073578595,"Germany"
12.9125442792223,1990.22073578595,"Switzerland"
15.5554848580846,1990.22073578595,"United States"
13.2995764709032,1990.22073578595,"China"
21.0494211554256,1990.32441471572,"Japan"
14.8450222177849,1990.32441471572,"Germany"
12.9246255346692,1990.32441471572,"Switzerland"
15.5972738307147,1990.32441471572,"United States"
13.3263878282037,1990.32441471572,"China"
21.1262677768434,1990.42809364548,"Japan"
14.8784236079628,1990.42809364548,"Germany"
12.9367067901162,1990.42809364548,"Switzerland"
15.6390628033448,1990.42809364548,"United States"
13.3531991855042,1990.42809364548,"China"
21.2031143982613,1990.53177257525,"Japan"
14.9118249981408,1990.53177257525,"Germany"
12.9487880455632,1990.53177257525,"Switzerland"
15.6808517759749,1990.53177257525,"United States"
13.3800105428047,1990.53177257525,"China"
21.2799610196792,1990.63545150502,"Japan"
14.9452263883188,1990.63545150502,"Germany"
12.9608693010102,1990.63545150502,"Switzerland"
15.722640748605,1990.63545150502,"United States"
13.4068219001052,1990.63545150502,"China"
21.3568076410971,1990.73913043478,"Japan"
14.9786277784968,1990.73913043478,"Germany"
12.9729505564572,1990.73913043478,"Switzerland"
15.7644297212351,1990.73913043478,"United States"
13.4336332574057,1990.73913043478,"China"
21.4336542625149,1990.84280936455,"Japan"
15.0120291686747,1990.84280936455,"Germany"
12.9850318119042,1990.84280936455,"Switzerland"
15.8062186938652,1990.84280936455,"United States"
13.4604446147062,1990.84280936455,"China"
21.5105008839328,1990.94648829431,"Japan"
15.0454305588527,1990.94648829431,"Germany"
12.9971130673512,1990.94648829431,"Switzerland"
15.8480076664952,1990.94648829431,"United States"
13.4872559720067,1990.94648829431,"China"
21.5870733008164,1991.05016722408,"Japan"
15.0719843799496,1991.05016722408,"Germany"
13.0174415692327,1991.05016722408,"Switzerland"
15.8990040069115,1991.05016722408,"United States"
13.496022481942,1991.05016722408,"China"
21.6633532328633,1991.15384615385,"Japan"
15.0912341273599,1991.15384615385,"Germany"
13.0465671339778,1991.15384615385,"Switzerland"
15.9598215396331,1991.15384615385,"United States"
13.4855411546878,1991.15384615385,"China"
21.7396331649103,1991.25752508361,"Japan"
15.1104838747702,1991.25752508361,"Germany"
13.0756926987229,1991.25752508361,"Switzerland"
16.0206390723547,1991.25752508361,"United States"
13.4750598274335,1991.25752508361,"China"
21.8159130969572,1991.36120401338,"Japan"
15.1297336221805,1991.36120401338,"Germany"
13.1048182634679,1991.36120401338,"Switzerland"
16.0814566050763,1991.36120401338,"United States"
13.4645785001793,1991.36120401338,"China"
21.8921930290042,1991.46488294314,"Japan"
15.1489833695909,1991.46488294314,"Germany"
13.133943828213,1991.46488294314,"Switzerland"
16.1422741377979,1991.46488294314,"United States"
13.4540971729251,1991.46488294314,"China"
21.9684729610512,1991.56856187291,"Japan"
15.1682331170012,1991.56856187291,"Germany"
13.1630693929581,1991.56856187291,"Switzerland"
16.2030916705195,1991.56856187291,"United States"
13.4436158456708,1991.56856187291,"China"
22.0447528930981,1991.67224080268,"Japan"
15.1874828644115,1991.67224080268,"Germany"
13.1921949577032,1991.67224080268,"Switzerland"
16.2639092032411,1991.67224080268,"United States"
13.4331345184166,1991.67224080268,"China"
22.1210328251451,1991.77591973244,"Japan"
15.2067326118218,1991.77591973244,"Germany"
13.2213205224483,1991.77591973244,"Switzerland"
16.3247267359627,1991.77591973244,"United States"
13.4226531911624,1991.77591973244,"China"
22.1973127571921,1991.87959866221,"Japan"
15.2259823592321,1991.87959866221,"Germany"
13.2504460871933,1991.87959866221,"Switzerland"
16.3855442686843,1991.87959866221,"United States"
13.4121718639081,1991.87959866221,"China"
22.273592689239,1991.98327759197,"Japan"
15.2452321066424,1991.98327759197,"Germany"
13.2795716519384,1991.98327759197,"Switzerland"
16.4463618014059,1991.98327759197,"United States"
13.4016905366539,1991.98327759197,"China"
22.3536205980492,1992.08695652174,"Japan"
15.2587128912936,1992.08695652174,"Germany"
13.3167906294937,1992.08695652174,"Switzerland"
16.5137522119061,1992.08695652174,"United States"
13.4894815235123,1992.08695652174,"China"
22.4343692716215,1992.1906354515,"Japan"
15.2710842600294,1992.1906354515,"Germany"
13.3555660325894,1992.1906354515,"Switzerland"
16.5824066373636,1992.1906354515,"United States"
13.5961710323154,1992.1906354515,"China"
22.5151179451938,1992.29431438127,"Japan"
15.2834556287653,1992.29431438127,"Germany"
13.3943414356851,1992.29431438127,"Switzerland"
16.6510610628212,1992.29431438127,"United States"
13.7028605411186,1992.29431438127,"China"
22.5958666187661,1992.39799331104,"Japan"
15.2958269975012,1992.39799331104,"Germany"
13.4331168387808,1992.39799331104,"Switzerland"
16.7197154882788,1992.39799331104,"United States"
13.8095500499217,1992.39799331104,"China"
22.6766152923384,1992.5016722408,"Japan"
15.3081983662371,1992.5016722408,"Germany"
13.4718922418765,1992.5016722408,"Switzerland"
16.7883699137363,1992.5016722408,"United States"
13.9162395587248,1992.5016722408,"China"
22.7573639659107,1992.60535117057,"Japan"
15.3205697349729,1992.60535117057,"Germany"
13.5106676449722,1992.60535117057,"Switzerland"
16.8570243391939,1992.60535117057,"United States"
14.022929067528,1992.60535117057,"China"
22.8381126394831,1992.70903010033,"Japan"
15.3329411037088,1992.70903010033,"Germany"
13.5494430480679,1992.70903010033,"Switzerland"
16.9256787646515,1992.70903010033,"United States"
14.1296185763311,1992.70903010033,"China"
22.9188613130554,1992.8127090301,"Japan"
15.3453124724447,1992.8127090301,"Germany"
13.5882184511636,1992.8127090301,"Switzerland"
16.994333190109,1992.8127090301,"United States"
14.2363080851342,1992.8127090301,"China"
22.9996099866277,1992.91638795987,"Japan"
15.3576838411806,1992.91638795987,"Germany"
13.6269938542593,1992.91638795987,"Switzerland"
17.0629876155666,1992.91638795987,"United States"
14.3429975939374,1992.91638795987,"China"
23.086523452334,1993.02006688963,"Japan"
15.373510535736,1993.02006688963,"Germany"
13.6654705106377,1993.02006688963,"Switzerland"
17.1347894680924,1993.02006688963,"United States"
14.4451460335406,1993.02006688963,"China"
23.1991235519323,1993.1237458194,"Japan"
15.4037344212065,1993.1237458194,"Germany"
13.7027023890269,1993.1237458194,"Switzerland"
17.2197056000694,1993.1237458194,"United States"
14.5283733514778,1993.1237458194,"China"
23.3117236515305,1993.22742474916,"Japan"
15.433958306677,1993.22742474916,"Germany"
13.7399342674161,1993.22742474916,"Switzerland"
17.3046217320464,1993.22742474916,"United States"
14.6116006694149,1993.22742474916,"China"
23.4243237511287,1993.33110367893,"Japan"
15.4641821921474,1993.33110367893,"Germany"
13.7771661458054,1993.33110367893,"Switzerland"
17.3895378640234,1993.33110367893,"United States"
14.694827987352,1993.33110367893,"China"
23.536923850727,1993.4347826087,"Japan"
15.4944060776179,1993.4347826087,"Germany"
13.8143980241946,1993.4347826087,"Switzerland"
17.4744539960004,1993.4347826087,"United States"
14.7780553052891,1993.4347826087,"China"
23.6495239503252,1993.53846153846,"Japan"
15.5246299630884,1993.53846153846,"Germany"
13.8516299025839,1993.53846153846,"Switzerland"
17.5593701279774,1993.53846153846,"United States"
14.8612826232262,1993.53846153846,"China"
23.7621240499234,1993.64214046823,"Japan"
15.5548538485588,1993.64214046823,"Germany"
13.8888617809731,1993.64214046823,"Switzerland"
17.6442862599544,1993.64214046823,"United States"
14.9445099411633,1993.64214046823,"China"
23.8747241495216,1993.74581939799,"Japan"
15.5850777340293,1993.74581939799,"Germany"
13.9260936593623,1993.74581939799,"Switzerland"
17.7292023919314,1993.74581939799,"United States"
15.0277372591005,1993.74581939799,"China"
23.9873242491199,1993.84949832776,"Japan"
15.6153016194998,1993.84949832776,"Germany"
13.9633255377516,1993.84949832776,"Switzerland"
17.8141185239084,1993.84949832776,"United States"
15.1109645770376,1993.84949832776,"China"
24.0999243487181,1993.95317725753,"Japan"
15.6455255049702,1993.95317725753,"Germany"
14.0005574161408,1993.95317725753,"Switzerland"
17.8990346558854,1993.95317725753,"United States"
15.1941918949747,1993.95317725753,"China"
24.2277802696984,1994.05685618729,"Japan"
15.667823112458,1994.05685618729,"Germany"
14.0300964709468,1994.05685618729,"Switzerland"
17.9999336603844,1994.05685618729,"United States"
15.2261122964583,1994.05685618729,"China"
24.3681998082875,1994.16053511706,"Japan"
15.6835931969013,1994.16053511706,"Germany"
14.0533002592724,1994.16053511706,"Switzerland"
18.1139950304899,1994.16053511706,"United States"
15.2157799432156,1994.16053511706,"China"
24.5086193468766,1994.26421404682,"Japan"
15.6993632813445,1994.26421404682,"Germany"
14.0765040475981,1994.26421404682,"Switzerland"
18.2280564005954,1994.26421404682,"United States"
15.2054475899729,1994.26421404682,"China"
24.6490388854657,1994.36789297659,"Japan"
15.7151333657877,1994.36789297659,"Germany"
14.0997078359237,1994.36789297659,"Switzerland"
18.3421177707009,1994.36789297659,"United States"
15.1951152367301,1994.36789297659,"China"
24.7894584240548,1994.47157190635,"Japan"
15.730903450231,1994.47157190635,"Germany"
14.1229116242493,1994.47157190635,"Switzerland"
18.4561791408064,1994.47157190635,"United States"
15.1847828834874,1994.47157190635,"China"
24.929877962644,1994.57525083612,"Japan"
15.7466735346742,1994.57525083612,"Germany"
14.146115412575,1994.57525083612,"Switzerland"
18.5702405109119,1994.57525083612,"United States"
15.1744505302447,1994.57525083612,"China"
25.0702975012331,1994.67892976589,"Japan"
15.7624436191174,1994.67892976589,"Germany"
14.1693192009006,1994.67892976589,"Switzerland"
18.6843018810174,1994.67892976589,"United States"
15.1641181770019,1994.67892976589,"China"
25.2107170398222,1994.78260869565,"Japan"
15.7782137035607,1994.78260869565,"Germany"
14.1925229892263,1994.78260869565,"Switzerland"
18.7983632511229,1994.78260869565,"United States"
15.1537858237592,1994.78260869565,"China"
25.3511365784113,1994.88628762542,"Japan"
15.7939837880039,1994.88628762542,"Germany"
14.2157267775519,1994.88628762542,"Switzerland"
18.9124246212284,1994.88628762542,"United States"
15.1434534705165,1994.88628762542,"China"
25.4915561170004,1994.98996655518,"Japan"
15.8097538724472,1994.98996655518,"Germany"
14.2389305658775,1994.98996655518,"Switzerland"
19.0264859913339,1994.98996655518,"United States"
15.1331211172737,1994.98996655518,"China"
25.6420076976531,1995.09364548495,"Japan"
15.8630069090754,1995.09364548495,"Germany"
14.2794088360775,1995.09364548495,"Switzerland"
19.2139833598884,1995.09364548495,"United States"
15.1573038930732,1995.09364548495,"China"
25.7935341399555,1995.19732441472,"Japan"
15.9202759762948,1995.19732441472,"Germany"
14.3217379436211,1995.19732441472,"Switzerland"
19.4093488711339,1995.19732441472,"United States"
15.1851847184129,1995.19732441472,"China"
25.9450605822579,1995.30100334448,"Japan"
15.9775450435143,1995.30100334448,"Germany"
14.3640670511647,1995.30100334448,"Switzerland"
19.6047143823794,1995.30100334448,"United States"
15.2130655437526,1995.30100334448,"China"
26.0965870245603,1995.40468227425,"Japan"
16.0348141107338,1995.40468227425,"Germany"
14.4063961587082,1995.40468227425,"Switzerland"
19.8000798936248,1995.40468227425,"United States"
15.2409463690923,1995.40468227425,"China"
26.2481134668627,1995.50836120401,"Japan"
16.0920831779532,1995.50836120401,"Germany"
14.4487252662518,1995.50836120401,"Switzerland"
19.9954454048703,1995.50836120401,"United States"
15.2688271944321,1995.50836120401,"China"
26.3996399091651,1995.61204013378,"Japan"
16.1493522451727,1995.61204013378,"Germany"
14.4910543737954,1995.61204013378,"Switzerland"
20.1908109161158,1995.61204013378,"United States"
15.2967080197718,1995.61204013378,"China"
26.5511663514675,1995.71571906355,"Japan"
16.2066213123922,1995.71571906355,"Germany"
14.533383481339,1995.71571906355,"Switzerland"
20.3861764273612,1995.71571906355,"United States"
15.3245888451115,1995.71571906355,"China"
26.70269279377,1995.81939799331,"Japan"
16.2638903796116,1995.81939799331,"Germany"
14.5757125888826,1995.81939799331,"Switzerland"
20.5815419386067,1995.81939799331,"United States"
15.3524696704512,1995.81939799331,"China"
26.8542192360724,1995.92307692308,"Japan"
16.3211594468311,1995.92307692308,"Germany"
14.6180416964262,1995.92307692308,"Switzerland"
20.7769074498522,1995.92307692308,"United States"
15.3803504957909,1995.92307692308,"China"
27.0127483877508,1996.02675585284,"Japan"
16.3869717289083,1996.02675585284,"Germany"
14.6615878152262,1996.02675585284,"Switzerland"
20.9921943015819,1996.02675585284,"United States"
15.4589975750598,1996.02675585284,"China"
27.1914103288855,1996.13043478261,"Japan"
16.4773457537016,1996.13043478261,"Germany"
14.7086328413883,1996.13043478261,"Switzerland"
21.264755007204,1996.13043478261,"United States"
15.6835976343748,1996.13043478261,"China"
27.3700722700202,1996.23411371237,"Japan"
16.5677197784949,1996.23411371237,"Germany"
14.7556778675503,1996.23411371237,"Switzerland"
21.537315712826,1996.23411371237,"United States"
15.9081976936899,1996.23411371237,"China"
27.5487342111549,1996.33779264214,"Japan"
16.6580938032882,1996.33779264214,"Germany"
14.8027228937124,1996.33779264214,"Switzerland"
21.8098764184481,1996.33779264214,"United States"
16.132797753005,1996.33779264214,"China"
27.7273961522895,1996.44147157191,"Japan"
16.7484678280815,1996.44147157191,"Germany"
14.8497679198745,1996.44147157191,"Switzerland"
22.0824371240701,1996.44147157191,"United States"
16.3573978123201,1996.44147157191,"China"
27.9060580934242,1996.54515050167,"Japan"
16.8388418528748,1996.54515050167,"Germany"
14.8968129460366,1996.54515050167,"Switzerland"
22.3549978296922,1996.54515050167,"United States"
16.5819978716352,1996.54515050167,"China"
28.0847200345589,1996.64882943144,"Japan"
16.9292158776681,1996.64882943144,"Germany"
14.9438579721986,1996.64882943144,"Switzerland"
22.6275585353142,1996.64882943144,"United States"
16.8065979309503,1996.64882943144,"China"
28.2633819756935,1996.7525083612,"Japan"
17.0195899024614,1996.7525083612,"Germany"
14.9909029983607,1996.7525083612,"Switzerland"
22.9001192409363,1996.7525083612,"United States"
17.0311979902653,1996.7525083612,"China"
28.4420439168282,1996.85618729097,"Japan"
17.1099639272547,1996.85618729097,"Germany"
15.0379480245228,1996.85618729097,"Switzerland"
23.1726799465584,1996.85618729097,"United States"
17.2557980495804,1996.85618729097,"China"
28.6207058579629,1996.95986622074,"Japan"
17.200337952048,1996.95986622074,"Germany"
15.0849930506848,1996.95986622074,"Switzerland"
23.4452406521804,1996.95986622074,"United States"
17.4803981088955,1996.95986622074,"China"
28.793487510647,1997.0635451505,"Japan"
17.304489919836,1997.0635451505,"Germany"
15.1320814548403,1997.0635451505,"Switzerland"
23.734782325245,1997.0635451505,"United States"
17.6707022947594,1997.0635451505,"China"
28.9625552969414,1997.16722408027,"Japan"
17.4173437463576,1997.16722408027,"Germany"
15.1791972556232,1997.16722408027,"Switzerland"
24.0350488198523,1997.16722408027,"United States"
17.83934592897,1997.16722408027,"China"
29.1316230832358,1997.27090301003,"Japan"
17.5301975728791,1997.27090301003,"Germany"
15.226313056406,1997.27090301003,"Switzerland"
24.3353153144596,1997.27090301003,"United States"
18.0079895631806,1997.27090301003,"China"
29.3006908695302,1997.3745819398,"Japan"
17.6430513994006,1997.3745819398,"Germany"
15.2734288571889,1997.3745819398,"Switzerland"
24.635581809067,1997.3745819398,"United States"
18.1766331973912,1997.3745819398,"China"
29.4697586558245,1997.47826086957,"Japan"
17.7559052259222,1997.47826086957,"Germany"
15.3205446579718,1997.47826086957,"Switzerland"
24.9358483036743,1997.47826086957,"United States"
18.3452768316017,1997.47826086957,"China"
29.6388264421189,1997.58193979933,"Japan"
17.8687590524437,1997.58193979933,"Germany"
15.3676604587546,1997.58193979933,"Switzerland"
25.2361147982816,1997.58193979933,"United States"
18.5139204658123,1997.58193979933,"China"
29.8078942284133,1997.6856187291,"Japan"
17.9816128789653,1997.6856187291,"Germany"
15.4147762595375,1997.6856187291,"Switzerland"
25.5363812928889,1997.6856187291,"United States"
18.6825641000229,1997.6856187291,"China"
29.9769620147076,1997.78929765886,"Japan"
18.0944667054868,1997.78929765886,"Germany"
15.4618920603204,1997.78929765886,"Switzerland"
25.8366477874962,1997.78929765886,"United States"
18.8512077342334,1997.78929765886,"China"
30.146029801002,1997.89297658863,"Japan"
18.2073205320083,1997.89297658863,"Germany"
15.5090078611032,1997.89297658863,"Switzerland"
26.1369142821035,1997.89297658863,"United States"
19.019851368444,1997.89297658863,"China"
30.3150975872964,1997.99665551839,"Japan"
18.3201743585299,1997.99665551839,"Germany"
15.5561236618861,1997.99665551839,"Switzerland"
26.4371807767108,1997.99665551839,"United States"
19.1884950026546,1997.99665551839,"China"
30.4463561597145,1998.10033444816,"Japan"
18.439224156662,1998.10033444816,"Germany"
15.6486220336131,1998.10033444816,"Switzerland"
26.739885254409,1998.10033444816,"United States"
19.6022525580342,1998.10033444816,"China"
30.5763544250035,1998.20401337793,"Japan"
18.5584804871811,1998.20401337793,"Germany"
15.7426331577048,1998.20401337793,"Switzerland"
27.0426709982102,1998.20401337793,"United States"
20.0241805774529,1998.20401337793,"China"
30.7063526902925,1998.30769230769,"Japan"
18.6777368177002,1998.30769230769,"Germany"
15.8366442817966,1998.30769230769,"Switzerland"
27.3454567420114,1998.30769230769,"United States"
20.4461085968715,1998.30769230769,"China"
30.8363509555814,1998.41137123746,"Japan"
18.7969931482192,1998.41137123746,"Germany"
15.9306554058884,1998.41137123746,"Switzerland"
27.6482424858126,1998.41137123746,"United States"
20.8680366162902,1998.41137123746,"China"
30.9663492208704,1998.51505016722,"Japan"
18.9162494787383,1998.51505016722,"Germany"
16.0246665299801,1998.51505016722,"Switzerland"
27.9510282296139,1998.51505016722,"United States"
21.2899646357088,1998.51505016722,"China"
31.0963474861594,1998.61872909699,"Japan"
19.0355058092574,1998.61872909699,"Germany"
16.1186776540719,1998.61872909699,"Switzerland"
28.2538139734151,1998.61872909699,"United States"
21.7118926551275,1998.61872909699,"China"
31.2263457514483,1998.72240802676,"Japan"
19.1547621397765,1998.72240802676,"Germany"
16.2126887781637,1998.72240802676,"Switzerland"
28.5565997172163,1998.72240802676,"United States"
22.1338206745461,1998.72240802676,"China"
31.3563440167373,1998.82608695652,"Japan"
19.2740184702956,1998.82608695652,"Germany"
16.3066999022554,1998.82608695652,"Switzerland"
28.8593854610175,1998.82608695652,"United States"
22.5557486939648,1998.82608695652,"China"
31.4863422820262,1998.92976588629,"Japan"
19.3932748008147,1998.92976588629,"Germany"
16.4007110263472,1998.92976588629,"Switzerland"
29.1621712048187,1998.92976588629,"United States"
22.9776767133834,1998.92976588629,"China"
31.612150852154,1999.03344481605,"Japan"
19.5202109531735,1999.03344481605,"Germany"
16.5032714118318,1999.03344481605,"Switzerland"
29.4789938360448,1999.03344481605,"United States"
23.390794728401,1999.03344481605,"China"
31.7291610624431,1999.13712374582,"Japan"
19.6632747313958,1999.13712374582,"Germany"
16.6237852462414,1999.13712374582,"Switzerland"
29.825293930863,1999.13712374582,"United States"
23.7854117341763,1999.13712374582,"China"
31.8461712727322,1999.24080267559,"Japan"
19.806338509618,1999.24080267559,"Germany"
16.7442990806509,1999.24080267559,"Switzerland"
30.1715940256813,1999.24080267559,"United States"
24.1800287399516,1999.24080267559,"China"
31.9631814830213,1999.34448160535,"Japan"
19.9494022878402,1999.34448160535,"Germany"
16.8648129150604,1999.34448160535,"Switzerland"
30.5178941204995,1999.34448160535,"United States"
24.5746457457269,1999.34448160535,"China"
32.0801916933104,1999.44816053512,"Japan"
20.0924660660625,1999.44816053512,"Germany"
16.98532674947,1999.44816053512,"Switzerland"
30.8641942153178,1999.44816053512,"United States"
24.9692627515021,1999.44816053512,"China"
32.1972019035996,1999.55183946488,"Japan"
20.2355298442847,1999.55183946488,"Germany"
17.1058405838795,1999.55183946488,"Switzerland"
31.210494310136,1999.55183946488,"United States"
25.3638797572774,1999.55183946488,"China"
32.3142121138887,1999.65551839465,"Japan"
