"","countries","year","variable","value","type"
"907","South Korea",1996,"firm_single_share",0.0144927536231884,"single"
"908","South Korea",1997,"firm_single_share",0.0338983050847458,"single"
"909","South Korea",1998,"firm_single_share",0.0380952380952381,"single"
"910","South Korea",1999,"firm_single_share",0.016597510373444,"single"
"911","South Korea",2000,"firm_single_share",0.0166112956810631,"single"
"912","South Korea",2001,"firm_single_share",0.0105540897097625,"single"
"913","South Korea",2002,"firm_single_share",0.0140845070422535,"single"
"914","South Korea",2003,"firm_single_share",0,"single"
"915","South Korea",2004,"firm_single_share",0.00663716814159292,"single"
"916","South Korea",2005,"firm_single_share",0.0055452865064695,"single"
"917","South Korea",2006,"firm_single_share",0.0108499095840868,"single"
"918","South Korea",2007,"firm_single_share",0.0134228187919463,"single"
"919","South Korea",2008,"firm_single_share",0.00702247191011236,"single"
"920","South Korea",2009,"firm_single_share",0.00508259212198221,"single"
"921","South Korea",2010,"firm_single_share",0.00853658536585366,"single"
"922","South Korea",2011,"firm_single_share",0.00633579725448786,"single"
"923","South Korea",2012,"firm_single_share",0.00715746421267894,"single"
"924","South Korea",2013,"firm_single_share",0.00424178154825027,"single"
"925","South Korea",2014,"firm_single_share",0.00648148148148148,"single"
"926","South Korea",2015,"firm_single_share",0.00786713286713287,"single"
"927","South Korea",2016,"firm_single_share",0.00291828793774319,"single"
"928","South Korea",2017,"firm_single_share",0.00826446280991736,"single"
"929","South Korea",2018,"firm_single_share",0.00909090909090909,"single"
"930","South Korea",2019,"firm_single_share",0.010752688172043,"single"
"931","South Korea",2020,"firm_single_share",0.00807102502017756,"single"
"932","South Korea",2021,"firm_single_share",0.0154471544715447,"single"
"933","Sweden",1986,"firm_single_share",0.0645161290322581,"single"
"934","Sweden",1987,"firm_single_share",0.142857142857143,"single"
"935","Sweden",1988,"firm_single_share",0.106382978723404,"single"
"936","Sweden",1989,"firm_single_share",0.0625,"single"
"937","Sweden",1990,"firm_single_share",0.075,"single"
"938","Sweden",1991,"firm_single_share",0.121794871794872,"single"
"939","Sweden",1992,"firm_single_share",0.0853658536585366,"single"
"940","Sweden",1993,"firm_single_share",0.0700934579439252,"single"
"941","Sweden",1994,"firm_single_share",0.0634920634920635,"single"
"942","Sweden",1995,"firm_single_share",0.063973063973064,"single"
"943","Sweden",1996,"firm_single_share",0.0482573726541555,"single"
"944","Sweden",1997,"firm_single_share",0.0561797752808989,"single"
"945","Sweden",1998,"firm_single_share",0.0437158469945355,"single"
"946","Sweden",1999,"firm_single_share",0.0546448087431694,"single"
"947","Sweden",2000,"firm_single_share",0.0425531914893617,"single"
"948","Sweden",2001,"firm_single_share",0.0408163265306122,"single"
"949","Sweden",2002,"firm_single_share",0.0625,"single"
"950","Sweden",2003,"firm_single_share",0.0356164383561644,"single"
"951","Sweden",2004,"firm_single_share",0.0278551532033426,"single"
"952","Sweden",2005,"firm_single_share",0.0374331550802139,"single"
"953","Sweden",2006,"firm_single_share",0.0368421052631579,"single"
"954","Sweden",2007,"firm_single_share",0.0466321243523316,"single"
"955","Sweden",2008,"firm_single_share",0.035230352303523,"single"
"956","Sweden",2009,"firm_single_share",0.0268096514745308,"single"
"957","Sweden",2010,"firm_single_share",0.032967032967033,"single"
"958","Sweden",2011,"firm_single_share",0.0154320987654321,"single"
"959","Sweden",2012,"firm_single_share",0.0205655526992288,"single"
"960","Sweden",2013,"firm_single_share",0.0193905817174515,"single"
"961","Sweden",2014,"firm_single_share",0.0316455696202532,"single"
"962","Sweden",2015,"firm_single_share",0.0254237288135593,"single"
"963","Sweden",2016,"firm_single_share",0.0335365853658537,"single"
"964","Sweden",2017,"firm_single_share",0.0206489675516224,"single"
"965","Sweden",2018,"firm_single_share",0.00815217391304348,"single"
"966","Sweden",2019,"firm_single_share",0.0129198966408269,"single"
"967","Sweden",2020,"firm_single_share",0.0138121546961326,"single"
"968","Sweden",2021,"firm_single_share",0.0123152709359606,"single"
"969","Switzerland",1986,"firm_single_share",0.17910447761194,"single"
"970","Switzerland",1987,"firm_single_share",0.0625,"single"
"971","Switzerland",1988,"firm_single_share",0.112,"single"
"972","Switzerland",1989,"firm_single_share",0.0977443609022556,"single"
"973","Switzerland",1990,"firm_single_share",0.116438356164384,"single"
"974","Switzerland",1991,"firm_single_share",0.10062893081761,"single"
"975","Switzerland",1992,"firm_single_share",0.168367346938776,"single"
"976","Switzerland",1993,"firm_single_share",0.131455399061033,"single"
"977","Switzerland",1994,"firm_single_share",0.0824742268041237,"single"
"978","Switzerland",1995,"firm_single_share",0.0960264900662252,"single"
"979","Switzerland",1996,"firm_single_share",0.079646017699115,"single"
"980","Switzerland",1997,"firm_single_share",0.0493150684931507,"single"
"981","Switzerland",1998,"firm_single_share",0.0382352941176471,"single"
"982","Switzerland",1999,"firm_single_share",0.0464396284829721,"single"
"983","Switzerland",2000,"firm_single_share",0.0645161290322581,"single"
"984","Switzerland",2001,"firm_single_share",0.0682730923694779,"single"
"985","Switzerland",2002,"firm_single_share",0.0595238095238095,"single"
"986","Switzerland",2003,"firm_single_share",0.0340909090909091,"single"
"987","Switzerland",2004,"firm_single_share",0.0338983050847458,"single"
"988","Switzerland",2005,"firm_single_share",0.0355731225296443,"single"
"989","Switzerland",2006,"firm_single_share",0.0309278350515464,"single"
"990","Switzerland",2007,"firm_single_share",0.0264026402640264,"single"
"991","Switzerland",2008,"firm_single_share",0.0294117647058824,"single"
"992","Switzerland",2009,"firm_single_share",0.0198019801980198,"single"
"993","Switzerland",2010,"firm_single_share",0.0133333333333333,"single"
"994","Switzerland",2011,"firm_single_share",0.0223642172523962,"single"
"995","Switzerland",2012,"firm_single_share",0.0223463687150838,"single"
"996","Switzerland",2013,"firm_single_share",0.0214723926380368,"single"
"997","Switzerland",2014,"firm_single_share",0.0132890365448505,"single"
"998","Switzerland",2015,"firm_single_share",0.0159235668789809,"single"
"999","Switzerland",2016,"firm_single_share",0.0141843971631206,"single"
"1000","Switzerland",2017,"firm_single_share",0.025,"single"
"1001","Switzerland",2018,"firm_single_share",0.024390243902439,"single"
"1002","Switzerland",2019,"firm_single_share",0.00940438871473354,"single"
"1003","Switzerland",2020,"firm_single_share",0.0184615384615385,"single"
"1004","Switzerland",2021,"firm_single_share",0.0343980343980344,"single"
"1005","United Kingdom",1986,"firm_single_share",0.2578125,"single"
"1006","United Kingdom",1987,"firm_single_share",0.222222222222222,"single"
"1007","United Kingdom",1988,"firm_single_share",0.21551724137931,"single"
"1008","United Kingdom",1989,"firm_single_share",0.232727272727273,"single"
"1009","United Kingdom",1990,"firm_single_share",0.2,"single"
"1010","United Kingdom",1991,"firm_single_share",0.213197969543147,"single"
"1011","United Kingdom",1992,"firm_single_share",0.183838383838384,"single"
"1012","United Kingdom",1993,"firm_single_share",0.190397350993377,"single"
"1013","United Kingdom",1994,"firm_single_share",0.176287051482059,"single"
"1014","United Kingdom",1995,"firm_single_share",0.159383033419023,"single"
"1015","United Kingdom",1996,"firm_single_share",0.102105263157895,"single"
"1016","United Kingdom",1997,"firm_single_share",0.104493207941484,"single"
"1017","United Kingdom",1998,"firm_single_share",0.0955734406438632,"single"
"1018","United Kingdom",1999,"firm_single_share",0.0799136069114471,"single"
"1019","United Kingdom",2000,"firm_single_share",0.0944206008583691,"single"
"1020","United Kingdom",2001,"firm_single_share",0.102536997885835,"single"
"1021","United Kingdom",2002,"firm_single_share",0.0895348837209302,"single"
"1022","United Kingdom",2003,"firm_single_share",0.0433734939759036,"single"
"1023","United Kingdom",2004,"firm_single_share",0.0415300546448087,"single"
"1024","United Kingdom",2005,"firm_single_share",0.0432372505543237,"single"
"1025","United Kingdom",2006,"firm_single_share",0.0337601862630966,"single"
"1026","United Kingdom",2007,"firm_single_share",0.0191226096737908,"single"
"1027","United Kingdom",2008,"firm_single_share",0.0270562770562771,"single"
"1028","United Kingdom",2009,"firm_single_share",0.018848167539267,"single"
"1029","United Kingdom",2010,"firm_single_share",0.013215859030837,"single"
"1030","United Kingdom",2011,"firm_single_share",0.023121387283237,"single"
"1031","United Kingdom",2012,"firm_single_share",0.0176715176715177,"single"
"1032","United Kingdom",2013,"firm_single_share",0.0221975582685905,"single"
"1033","United Kingdom",2014,"firm_single_share",0.0178173719376392,"single"
"1034","United Kingdom",2015,"firm_single_share",0.0111482720178372,"single"
"1035","United Kingdom",2016,"firm_single_share",0.0169491525423729,"single"
"1036","United Kingdom",2017,"firm_single_share",0.0155502392344498,"single"
"1037","United Kingdom",2018,"firm_single_share",0.00922722029988466,"single"
"1038","United Kingdom",2019,"firm_single_share",0.0130151843817787,"single"
"1039","United Kingdom",2020,"firm_single_share",0.00833333333333333,"single"
"1040","United Kingdom",2021,"firm_single_share",0.0193726937269373,"single"
"1041","United States",1986,"firm_single_share",0.140983606557377,"single"
"1042","United States",1987,"firm_single_share",0.145686900958466,"single"
"1043","United States",1988,"firm_single_share",0.132995858260469,"single"
"1044","United States",1989,"firm_single_share",0.148064637354378,"single"
"1045","United States",1990,"firm_single_share",0.124023742580444,"single"
"1046","United States",1991,"firm_single_share",0.137009189640769,"single"
"1047","United States",1992,"firm_single_share",0.150611246943765,"single"
"1048","United States",1993,"firm_single_share",0.145114622746495,"single"
"1049","United States",1994,"firm_single_share",0.12129840546697,"single"
"1050","United States",1995,"firm_single_share",0.142271880819367,"single"
"1051","United States",1996,"firm_single_share",0.0939773057899331,"single"
"1052","United States",1997,"firm_single_share",0.0884470882905448,"single"
"1053","United States",1998,"firm_single_share",0.0965460526315789,"single"
"1054","United States",1999,"firm_single_share",0.0714796283059328,"single"
"1055","United States",2000,"firm_single_share",0.0827512090274046,"single"
"1056","United States",2001,"firm_single_share",0.098050139275766,"single"
"1057","United States",2002,"firm_single_share",0.0830123266563945,"single"
"1058","United States",2003,"firm_single_share",0.0687171500875998,"single"
"1059","United States",2004,"firm_single_share",0.0608920969831575,"single"
"1060","United States",2005,"firm_single_share",0.0628539071347678,"single"
"1061","United States",2006,"firm_single_share",0.0571266968325792,"single"
"1062","United States",2007,"firm_single_share",0.0518688024408848,"single"
"1063","United States",2008,"firm_single_share",0.0510049298445203,"single"
"1064","United States",2009,"firm_single_share",0.0461089494163424,"single"
"1065","United States",2010,"firm_single_share",0.0443050382277985,"single"
"1066","United States",2011,"firm_single_share",0.0437417155841697,"single"
"1067","United States",2012,"firm_single_share",0.0396750425089741,"single"
"1068","United States",2013,"firm_single_share",0.0349503437738732,"single"
"1069","United States",2014,"firm_single_share",0.03515625,"single"
"1070","United States",2015,"firm_single_share",0.0280716029292107,"single"
"1071","United States",2016,"firm_single_share",0.0335655478150728,"single"
"1072","United States",2017,"firm_single_share",0.0342255375164546,"single"
"1073","United States",2018,"firm_single_share",0.0247715736040609,"single"
"1074","United States",2019,"firm_single_share",0.026743264659271,"single"
"1075","United States",2020,"firm_single_share",0.02465483234714,"single"
"1076","United States",2021,"firm_single_share",0.0301554598239371,"single"
"1077","Australia",1986,"firm_several_share",0.0714285714285714,"several"
"1078","Australia",1987,"firm_several_share",0.0638297872340425,"several"
"1079","Australia",1988,"firm_several_share",0.0303030303030303,"several"
"1080","Australia",1989,"firm_several_share",0.0194174757281553,"several"
"1081","Australia",1990,"firm_several_share",0.00909090909090909,"several"
"1082","Australia",1991,"firm_several_share",0.0161290322580645,"several"
"1083","Australia",1992,"firm_several_share",0.0395480225988701,"several"
"1084","Australia",1993,"firm_several_share",0.018957345971564,"several"
"1085","Australia",1994,"firm_several_share",0.0141509433962264,"several"
"1086","Australia",1995,"firm_several_share",0.0562770562770563,"several"
"1087","Australia",1996,"firm_several_share",0.051948051948052,"several"
"1088","Australia",1997,"firm_several_share",0.0686274509803922,"several"
"1089","Australia",1998,"firm_several_share",0.0534591194968553,"several"
"1090","Australia",1999,"firm_several_share",0.0547550432276657,"several"
"1091","Australia",2000,"firm_several_share",0.0471698113207547,"several"
"1092","Australia",2001,"firm_several_share",0.0227920227920228,"several"
"1093","Australia",2002,"firm_several_share",0.0506756756756757,"several"
"1094","Australia",2003,"firm_several_share",0.0392156862745098,"several"
"1095","Australia",2004,"firm_several_share",0.0165745856353591,"several"
"1096","Australia",2005,"firm_several_share",0.037463976945245,"several"
"1097","Australia",2006,"firm_several_share",0.0249221183800623,"several"
"1098","Australia",2007,"firm_several_share",0.0351351351351351,"several"
"1099","Australia",2008,"firm_several_share",0.031496062992126,"several"
"1100","Australia",2009,"firm_several_share",0.0248756218905473,"several"
"1101","Australia",2010,"firm_several_share",0.0172413793103448,"several"
"1102","Australia",2011,"firm_several_share",0.0134529147982063,"several"
"1103","Australia",2012,"firm_several_share",0.0132743362831858,"several"
"1104","Australia",2013,"firm_several_share",0.0112359550561798,"several"
"1105","Australia",2014,"firm_several_share",0.00597609561752988,"several"
"1106","Australia",2015,"firm_several_share",0.0109689213893967,"several"
"1107","Australia",2016,"firm_several_share",0.016,"several"
"1108","Australia",2017,"firm_several_share",0.0092378752886836,"several"
"1109","Australia",2018,"firm_several_share",0.0119047619047619,"several"
"1110","Australia",2019,"firm_several_share",0.0102040816326531,"several"
"1111","Australia",2020,"firm_several_share",0.00591715976331361,"several"
"1112","Australia",2021,"firm_several_share",0.00905797101449275,"several"
"1113","Canada",1986,"firm_several_share",0.0111111111111111,"several"
"1114","Canada",1987,"firm_several_share",0.00775193798449612,"several"
"1115","Canada",1988,"firm_several_share",0.0105263157894737,"several"
"1116","Canada",1989,"firm_several_share",0.00429184549356223,"several"
"1117","Canada",1990,"firm_several_share",0,"several"
"1118","Canada",1991,"firm_several_share",0.00303951367781155,"several"
"1119","Canada",1992,"firm_several_share",0.00921658986175115,"several"
"1120","Canada",1993,"firm_several_share",0.00934579439252336,"several"
"1121","Canada",1994,"firm_several_share",0.00394477317554241,"several"
"1122","Canada",1995,"firm_several_share",0.013986013986014,"several"
"1123","Canada",1996,"firm_several_share",0.0144167758846658,"several"
"1124","Canada",1997,"firm_several_share",0.020297699594046,"several"
"1125","Canada",1998,"firm_several_share",0.00860832137733142,"several"
"1126","Canada",1999,"firm_several_share",0.0301724137931034,"several"
"1127","Canada",2000,"firm_several_share",0.0164835164835165,"several"
"1128","Canada",2001,"firm_several_share",0.00750750750750751,"several"
"1129","Canada",2002,"firm_several_share",0.0153374233128834,"several"
"1130","Canada",2003,"firm_several_share",0.0151975683890578,"several"
"1131","Canada",2004,"firm_several_share",0.0125173852573018,"several"
"1132","Canada",2005,"firm_several_share",0.0160857908847185,"several"
"1133","Canada",2006,"firm_several_share",0.0142671854734112,"several"
"1134","Canada",2007,"firm_several_share",0.0196560196560197,"several"
"1135","Canada",2008,"firm_several_share",0.0212483399734396,"several"
"1136","Canada",2009,"firm_several_share",0.0138539042821159,"several"
"1137","Canada",2010,"firm_several_share",0.012531328320802,"several"
"1138","Canada",2011,"firm_several_share",0.0115236875800256,"several"
"1139","Canada",2012,"firm_several_share",0.015625,"several"
"1140","Canada",2013,"firm_several_share",0.00962695547533093,"several"
"1141","Canada",2014,"firm_several_share",0.0121506682867558,"several"
"1142","Canada",2015,"firm_several_share",0.0113493064312736,"several"
"1143","Canada",2016,"firm_several_share",0.00140056022408964,"several"
"1144","Canada",2017,"firm_several_share",0.00554785020804438,"several"
"1145","Canada",2018,"firm_several_share",0.00271370420624152,"several"
"1146","Canada",2019,"firm_several_share",0.0050251256281407,"several"
"1147","Canada",2020,"firm_several_share",0.00539083557951483,"several"
"1148","Canada",2021,"firm_several_share",0.00797872340425532,"several"
"1149","China",1986,"firm_several_share",0,"several"
"1150","China",1987,"firm_several_share",0,"several"
"1151","China",1988,"firm_several_share",0,"several"
"1152","China",1989,"firm_several_share",0,"several"
"1153","China",1990,"firm_several_share",0,"several"
"1154","China",1991,"firm_several_share",0,"several"
"1155","China",1992,"firm_several_share",0.0344827586206897,"several"
"1156","China",1993,"firm_several_share",0,"several"
"1157","China",1994,"firm_several_share",0.0142857142857143,"several"
"1158","China",1995,"firm_several_share",0.00763358778625954,"several"
"1159","China",1996,"firm_several_share",0.0160427807486631,"several"
"1160","China",1997,"firm_several_share",0.00363636363636364,"several"
"1161","China",1998,"firm_several_share",0.00547945205479452,"several"
"1162","China",1999,"firm_several_share",0.0105932203389831,"several"
"1163","China",2000,"firm_several_share",0.0070298769771529,"several"
"1164","China",2001,"firm_several_share",0.0046801872074883,"several"
"1165","China",2002,"firm_several_share",0.00320512820512821,"several"
"1166","China",2003,"firm_several_share",0.00677710843373494,"several"
"1167","China",2004,"firm_several_share",0.00928454396504642,"several"
"1168","China",2005,"firm_several_share",0.0095475300954753,"several"
"1169","China",2006,"firm_several_share",0.00682360968952576,"several"
"1170","China",2007,"firm_several_share",0.00591715976331361,"several"
"1171","China",2008,"firm_several_share",0.00841584158415842,"several"
"1172","China",2009,"firm_several_share",0.00735970561177553,"several"
"1173","China",2010,"firm_several_share",0.010497000856898,"several"
"1174","China",2011,"firm_several_share",0.0100591715976331,"several"
"1175","China",2012,"firm_several_share",0.0116298388436617,"several"
"1176","China",2013,"firm_several_share",0.012916483193894,"several"
"1177","China",2014,"firm_several_share",0.0142933475821534,"several"
"1178","China",2015,"firm_several_share",0.0186608122941822,"several"
"1179","China",2016,"firm_several_share",0.0195657091155847,"several"
"1180","China",2017,"firm_several_share",0.0204365503958913,"several"
"1181","China",2018,"firm_several_share",0.024332667514073,"several"
"1182","China",2019,"firm_several_share",0.0273587933247754,"several"
"1183","China",2020,"firm_several_share",0.0236175115207373,"several"
"1184","China",2021,"firm_several_share",0.0226165854960304,"several"
"1185","Denmark",1986,"firm_several_share",0,"several"
"1186","Denmark",1987,"firm_several_share",0,"several"
"1187","Denmark",1988,"firm_several_share",0.0476190476190476,"several"
"1188","Denmark",1989,"firm_several_share",0.0526315789473684,"several"
"1189","Denmark",1990,"firm_several_share",0,"several"
"1190","Denmark",1991,"firm_several_share",0.0192307692307692,"several"
"1191","Denmark",1992,"firm_several_share",0.0317460317460317,"several"
"1192","Denmark",1993,"firm_several_share",0.0493827160493827,"several"
"1193","Denmark",1994,"firm_several_share",0.036144578313253,"several"
"1194","Denmark",1995,"firm_several_share",0.0297029702970297,"several"
"1195","Denmark",1996,"firm_several_share",0.0776699029126214,"several"
"1196","Denmark",1997,"firm_several_share",0.0354609929078014,"several"
"1197","Denmark",1998,"firm_several_share",0.0576923076923077,"several"
"1198","Denmark",1999,"firm_several_share",0.0517241379310345,"several"
"1199","Denmark",2000,"firm_several_share",0.0692307692307692,"several"
"1200","Denmark",2001,"firm_several_share",0.0065359477124183,"several"
"1201","Denmark",2002,"firm_several_share",0.0158730158730159,"several"
"1202","Denmark",2003,"firm_several_share",0.0563380281690141,"several"
"1203","Denmark",2004,"firm_several_share",0.0340136054421769,"several"
"1204","Denmark",2005,"firm_several_share",0.0344827586206897,"several"
"1205","Denmark",2006,"firm_several_share",0.0257731958762887,"several"
"1206","Denmark",2007,"firm_several_share",0.0454545454545455,"several"
"1207","Denmark",2008,"firm_several_share",0.0366492146596859,"several"
"1208","Denmark",2009,"firm_several_share",0.0252525252525253,"several"
"1209","Denmark",2010,"firm_several_share",0.0382775119617225,"several"
"1210","Denmark",2011,"firm_several_share",0.0376569037656904,"several"
"1211","Denmark",2012,"firm_several_share",0.0424528301886792,"several"
"1212","Denmark",2013,"firm_several_share",0.0196078431372549,"several"
"1213","Denmark",2014,"firm_several_share",0.0350877192982456,"several"
"1214","Denmark",2015,"firm_several_share",0.03,"several"
"1215","Denmark",2016,"firm_several_share",0.0143540669856459,"several"
"1216","Denmark",2017,"firm_several_share",0.0310880829015544,"several"
"1217","Denmark",2018,"firm_several_share",0.029535864978903,"several"
"1218","Denmark",2019,"firm_several_share",0.0330188679245283,"several"
"1219","Denmark",2020,"firm_several_share",0.0465116279069767,"several"
"1220","Denmark",2021,"firm_several_share",0.027027027027027,"several"
"1221","France",1986,"firm_several_share",0.0465116279069767,"several"
"1222","France",1987,"firm_several_share",0.103448275862069,"several"
"1223","France",1988,"firm_several_share",0.0826086956521739,"several"
"1224","France",1989,"firm_several_share",0.079136690647482,"several"
"1225","France",1990,"firm_several_share",0.0989304812834225,"several"
"1226","France",1991,"firm_several_share",0.0725,"several"
"1227","France",1992,"firm_several_share",0.0968421052631579,"several"
"1228","France",1993,"firm_several_share",0.103578154425612,"several"
"1229","France",1994,"firm_several_share",0.113884555382215,"several"
"1230","France",1995,"firm_several_share",0.102841677943166,"several"
"1231","France",1996,"firm_several_share",0.122310305775764,"several"
"1232","France",1997,"firm_several_share",0.14961496149615,"several"
"1233","France",1998,"firm_several_share",0.144943820224719,"several"
"1234","France",1999,"firm_several_share",0.137278106508876,"several"
"1235","France",2000,"firm_several_share",0.131744040150565,"several"
"1236","France",2001,"firm_several_share",0.134517766497462,"several"
"1237","France",2002,"firm_several_share",0.12532981530343,"several"
"1238","France",2003,"firm_several_share",0.158163265306122,"several"
"1239","France",2004,"firm_several_share",0.117241379310345,"several"
"1240","France",2005,"firm_several_share",0.132992327365729,"several"
"1241","France",2006,"firm_several_share",0.122052704576976,"several"
"1242","France",2007,"firm_several_share",0.100267379679144,"several"
"1243","France",2008,"firm_several_share",0.0983847283406755,"several"
"1244","France",2009,"firm_several_share",0.0657342657342657,"several"
"1245","France",2010,"firm_several_share",0.0687593423019432,"several"
"1246","France",2011,"firm_several_share",0.0567164179104478,"several"
"1247","France",2012,"firm_several_share",0.0486111111111111,"several"
"1248","France",2013,"firm_several_share",0.0401785714285714,"several"
"1249","France",2014,"firm_several_share",0.0493827160493827,"several"
"1250","France",2015,"firm_several_share",0.0410742496050553,"several"
"1251","France",2016,"firm_several_share",0.0209339774557166,"several"
"1252","France",2017,"firm_several_share",0.0337423312883436,"several"
"1253","France",2018,"firm_several_share",0.0227642276422764,"several"
"1254","France",2019,"firm_several_share",0.0275650842266462,"several"
"1255","France",2020,"firm_several_share",0.0254491017964072,"several"
"1256","France",2021,"firm_several_share",0.019578313253012,"several"
"1257","Germany",1986,"firm_several_share",0.016260162601626,"several"
"1258","Germany",1987,"firm_several_share",0.0114285714285714,"several"
"1259","Germany",1988,"firm_several_share",0,"several"
"1260","Germany",1989,"firm_several_share",0.0146520146520147,"several"
"1261","Germany",1990,"firm_several_share",0.0132275132275132,"several"
"1262","Germany",1991,"firm_several_share",0.0075187969924812,"several"
"1263","Germany",1992,"firm_several_share",0.0113636363636364,"several"
"1264","Germany",1993,"firm_several_share",0.0151515151515152,"several"
"1265","Germany",1994,"firm_several_share",0.0209150326797386,"several"
"1266","Germany",1995,"firm_several_share",0.0185185185185185,"several"
"1267","Germany",1996,"firm_several_share",0.0156555772994129,"several"
"1268","Germany",1997,"firm_several_share",0.018970189701897,"several"
"1269","Germany",1998,"firm_several_share",0.014446227929374,"several"
"1270","Germany",1999,"firm_several_share",0.0104250200481155,"several"
"1271","Germany",2000,"firm_several_share",0.0163800163800164,"several"
"1272","Germany",2001,"firm_several_share",0.0149842271293375,"several"
"1273","Germany",2002,"firm_several_share",0.0157545605306799,"several"
"1274","Germany",2003,"firm_several_share",0.0208333333333333,"several"
"1275","Germany",2004,"firm_several_share",0.0181818181818182,"several"
"1276","Germany",2005,"firm_several_share",0.013188518231187,"several"
"1277","Germany",2006,"firm_several_share",0.0120096076861489,"several"
"1278","Germany",2007,"firm_several_share",0.00875912408759124,"several"
"1279","Germany",2008,"firm_several_share",0.0100541376643465,"several"
"1280","Germany",2009,"firm_several_share",0.0105580693815988,"several"
"1281","Germany",2010,"firm_several_share",0.00823353293413174,"several"
"1282","Germany",2011,"firm_several_share",0.0112951807228916,"several"
"1283","Germany",2012,"firm_several_share",0.019047619047619,"several"
"1284","Germany",2013,"firm_several_share",0.0087527352297593,"several"
"1285","Germany",2014,"firm_several_share",0.00376789751318764,"several"
"1286","Germany",2015,"firm_several_share",0.0159090909090909,"several"
"1287","Germany",2016,"firm_several_share",0.00798722044728434,"several"
"1288","Germany",2017,"firm_several_share",0.0080450522928399,"several"
"1289","Germany",2018,"firm_several_share",0.0072289156626506,"several"
"1290","Germany",2019,"firm_several_share",0.00779588944011339,"several"
"1291","Germany",2020,"firm_several_share",0.00664206642066421,"several"
"1292","Germany",2021,"firm_several_share",0.0118675827607745,"several"
"1293","Israel",1986,"firm_several_share",0,"several"
"1294","Israel",1987,"firm_several_share",0.0344827586206897,"several"
"1295","Israel",1988,"firm_several_share",0.0238095238095238,"several"
"1296","Israel",1989,"firm_several_share",0.0185185185185185,"several"
"1297","Israel",1990,"firm_several_share",0,"several"
"1298","Israel",1991,"firm_several_share",0.0169491525423729,"several"
"1299","Israel",1992,"firm_several_share",0.0158730158730159,"several"
"1300","Israel",1993,"firm_several_share",0.0112359550561798,"several"
"1301","Israel",1994,"firm_several_share",0.0196078431372549,"several"
"1302","Israel",1995,"firm_several_share",0,"several"
"1303","Israel",1996,"firm_several_share",0.0232558139534884,"several"
"1304","Israel",1997,"firm_several_share",0.0277777777777778,"several"
"1305","Israel",1998,"firm_several_share",0.053030303030303,"several"
"1306","Israel",1999,"firm_several_share",0.0352112676056338,"several"
"1307","Israel",2000,"firm_several_share",0.0510948905109489,"several"
"1308","Israel",2001,"firm_several_share",0.0194805194805195,"several"
"1309","Israel",2002,"firm_several_share",0.0425531914893617,"several"
"1310","Israel",2003,"firm_several_share",0.041958041958042,"several"
"1311","Israel",2004,"firm_several_share",0.0264900662251656,"several"
"1312","Israel",2005,"firm_several_share",0.050314465408805,"several"
"1313","Israel",2006,"firm_several_share",0.0340909090909091,"several"
"1314","Israel",2007,"firm_several_share",0.0540540540540541,"several"
"1315","Israel",2008,"firm_several_share",0.0860927152317881,"several"
"1316","Israel",2009,"firm_several_share",0.0574712643678161,"several"
"1317","Israel",2010,"firm_several_share",0.0538922155688623,"several"
"1318","Israel",2011,"firm_several_share",0.0662650602409639,"several"
"1319","Israel",2012,"firm_several_share",0.0740740740740741,"several"
"1320","Israel",2013,"firm_several_share",0.050561797752809,"several"
"1321","Israel",2014,"firm_several_share",0.0975609756097561,"several"
"1322","Israel",2015,"firm_several_share",0.0625,"several"
"1323","Israel",2016,"firm_several_share",0.0709677419354839,"several"
"1324","Israel",2017,"firm_several_share",0.0588235294117647,"several"
"1325","Israel",2018,"firm_several_share",0.0548780487804878,"several"
"1326","Israel",2019,"firm_several_share",0.0631578947368421,"several"
"1327","Israel",2020,"firm_several_share",0.0169491525423729,"several"
"1328","Israel",2021,"firm_several_share",0.130081300813008,"several"
"1329","Italy",1986,"firm_several_share",0,"several"
"1330","Italy",1987,"firm_several_share",0.0277777777777778,"several"
"1331","Italy",1988,"firm_several_share",0.0208333333333333,"several"
"1332","Italy",1989,"firm_several_share",0.0104166666666667,"several"
"1333","Italy",1990,"firm_several_share",0.00714285714285714,"several"
"1334","Italy",1991,"firm_several_share",0.0446927374301676,"several"
"1335","Italy",1992,"firm_several_share",0.0216450216450216,"several"
"1336","Italy",1993,"firm_several_share",0.0229885057471264,"several"
"1337","Italy",1994,"firm_several_share",0.0149253731343284,"several"
"1338","Italy",1995,"firm_several_share",0.0135869565217391,"several"
"1339","Italy",1996,"firm_several_share",0.0192307692307692,"several"
"1340","Italy",1997,"firm_several_share",0.0385395537525355,"several"
"1341","Italy",1998,"firm_several_share",0.0261437908496732,"several"
"1342","Italy",1999,"firm_several_share",0.0276595744680851,"several"
"1343","Italy",2000,"firm_several_share",0.0159045725646123,"several"
"1344","Italy",2001,"firm_several_share",0.0136674259681093,"several"
"1345","Italy",2002,"firm_several_share",0.0132827324478178,"several"
"1346","Italy",2003,"firm_several_share",0.0213592233009709,"several"
"1347","Italy",2004,"firm_several_share",0.00736648250460405,"several"
"1348","Italy",2005,"firm_several_share",0.0116086235489221,"several"
"1349","Italy",2006,"firm_several_share",0.00868055555555556,"several"
"1350","Italy",2007,"firm_several_share",0.00469483568075117,"several"
"1351","Italy",2008,"firm_several_share",0.00815660685154975,"several"
